timestamp,value,label,KPI ID
1469203200,-0.126539059573,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469203500,-0.295115218267,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469203800,0.21288357815,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469204100,-0.853506163327,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469204400,-0.693722079207,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469204700,-0.751754727563,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469205000,-0.594162511564,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469205300,-0.790729179912,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469205600,-0.187412174746,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469205900,-0.173293482987,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469206200,-0.218984113165,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469206500,-0.466055635412,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469206800,-0.7635744377860001,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469207100,-1.20154767131,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469207400,-0.743739957184,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469207700,-0.730316374294,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469208000,-0.7204806047679999,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469208300,-1.25522145897,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469208600,-0.963594530661,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469208900,-1.00483813399,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469209200,0.257115453085,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469209500,-1.1303272560100002,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469209800,-0.80692623876,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469210100,-1.15750484316,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469210400,-0.984801274216,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469210700,-1.02380321046,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469211000,-1.06219409455,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469211300,-1.18166235325,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469211600,-1.01468447549,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469211900,0.585627649614,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469212200,-1.03999296447,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469212500,0.0486822231878,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469212800,-1.12817796295,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469213100,-1.3390549750799998,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469213400,0.34320102875,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469213700,-1.06459481903,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469214000,0.388381466795,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469214300,0.72394491441,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469214600,-0.624710722426,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469214900,0.167286345388,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469215200,-1.18135651235,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469215500,-1.78123863069,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469215800,-1.18015594435,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469216100,-1.69899526119,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469216400,-1.08535431261,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469216700,-0.5170217510399999,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469217000,-1.15677528801,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469217300,-0.132060074426,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469217600,0.04763403246780002,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469217900,-0.609535975457,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469218200,-1.55516231287,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469218500,-1.35852236343,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469218800,-1.00904037161,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469219100,0.0361495080575,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469219400,-0.021400719821000003,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469219700,0.871777622245,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469220000,-1.6852285556400002,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469220300,2.75925785157,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469220600,-0.237884004956,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469220900,-0.926076551891,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469221200,-1.17601469935,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469221500,-1.49524801915,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469221800,0.237341361616,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469222100,-1.47512883379,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469222400,-1.12980712356,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469222700,0.111882082464,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469223000,-0.502506588244,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469223300,-0.367084904572,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469223600,-0.795315046801,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469223900,0.569541864004,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469224200,-1.38155122748,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469224500,-1.73335564613,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469224800,-0.281131545778,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469225100,-1.4846775691299998,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469225400,-0.437347367579,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469225700,-0.6716075535089999,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469226000,0.237984430475,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469226300,-0.362555384766,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469226600,0.36531645068,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469226900,-0.248181310598,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469227200,0.0803649270372,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469227500,-0.016415004921200002,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469227800,-0.147646508432,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469228100,0.386231671848,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469228400,0.195786560172,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469228700,0.266442248063,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469229000,0.08435961188300001,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469229300,-0.4784260122899999,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469229600,0.154361070054,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469229900,0.036832498976,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469230200,-0.08849387956520001,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469230500,0.533526219445,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469230800,0.972628127454,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469231100,-0.0497160127637,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469231400,-0.0633275560379,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469231700,-0.551651913698,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469232000,0.581538834535,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469232300,0.7439316208300001,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
1469232600,0.158151836818,0,54350a12-7a9d-3ca8-b81f-f886b9d156fd
