timestamp,value,label,KPI ID
1467302400,0.14361928160499998,0,ab216663-dcc2-3a24-b1ee-2c3e550e06c9
1467302700,0.0871506625163,0,ab216663-dcc2-3a24-b1ee-2c3e550e06c9
1467303000,0.0282821271163,0,ab216663-dcc2-3a24-b1ee-2c3e550e06c9
1467303300,-0.0214102576818,0,ab216663-dcc2-3a24-b1ee-2c3e550e06c9
1467303600,-0.0437506551088,0,ab216663-dcc2-3a24-b1ee-2c3e550e06c9
1467303900,-0.07869061316989999,0,ab216663-dcc2-3a24-b1ee-2c3e550e06c9
1467304200,-0.090831366274,0,ab216663-dcc2-3a24-b1ee-2c3e550e06c9
1467304500,-0.109677767895,0,ab216663-dcc2-3a24-b1ee-2c3e550e06c9
1467304800,-0.129088855707,0,ab216663-dcc2-3a24-b1ee-2c3e550e06c9
1467305100,-0.160640696622,0,ab216663-dcc2-3a24-b1ee-2c3e550e06c9
1467305400,-0.188733834619,0,ab216663-dcc2-3a24-b1ee-2c3e550e06c9
1467305700,-0.214427056304,0,ab216663-dcc2-3a24-b1ee-2c3e550e06c9
1467306000,-0.24862586374,0,ab216663-dcc2-3a24-b1ee-2c3e550e06c9
1467306300,-0.274672014295,0,ab216663-dcc2-3a24-b1ee-2c3e550e06c9
1467306600,-0.300541700415,0,ab216663-dcc2-3a24-b1ee-2c3e550e06c9
1467306900,-0.324364399093,0,ab216663-dcc2-3a24-b1ee-2c3e550e06c9
1467307200,-0.348045926223,0,ab216663-dcc2-3a24-b1ee-2c3e550e06c9
1467307500,-0.368409921982,0,ab216663-dcc2-3a24-b1ee-2c3e550e06c9
1467307800,-0.400138227332,0,ab216663-dcc2-3a24-b1ee-2c3e550e06c9
1467308100,-0.417043520172,0,ab216663-dcc2-3a24-b1ee-2c3e550e06c9
1467308400,-0.433348833934,0,ab216663-dcc2-3a24-b1ee-2c3e550e06c9
1467308700,-0.4623595869910001,0,ab216663-dcc2-3a24-b1ee-2c3e550e06c9
1467309000,-0.478523729205,0,ab216663-dcc2-3a24-b1ee-2c3e550e06c9
1467309300,-0.501958206127,0,ab216663-dcc2-3a24-b1ee-2c3e550e06c9
1467309600,-0.511451992711,0,ab216663-dcc2-3a24-b1ee-2c3e550e06c9
1467309900,-0.530051344123,0,ab216663-dcc2-3a24-b1ee-2c3e550e06c9
1467310200,-0.557297452834,0,ab216663-dcc2-3a24-b1ee-2c3e550e06c9
1467310500,-0.5744497958820001,0,ab216663-dcc2-3a24-b1ee-2c3e550e06c9
1467310800,-0.593613833485,0,ab216663-dcc2-3a24-b1ee-2c3e550e06c9
1467311100,-0.606813373197,0,ab216663-dcc2-3a24-b1ee-2c3e550e06c9
1467311400,-0.623153979846,0,ab216663-dcc2-3a24-b1ee-2c3e550e06c9
1467311700,-0.63621234801,0,ab216663-dcc2-3a24-b1ee-2c3e550e06c9
1467312000,-0.64507086263,0,ab216663-dcc2-3a24-b1ee-2c3e550e06c9
1467312300,-0.660387975558,0,ab216663-dcc2-3a24-b1ee-2c3e550e06c9
1467312600,-0.677081511076,0,ab216663-dcc2-3a24-b1ee-2c3e550e06c9
1467312900,-0.69232803823,0,ab216663-dcc2-3a24-b1ee-2c3e550e06c9
1467313200,-0.707398100949,0,ab216663-dcc2-3a24-b1ee-2c3e550e06c9
1467313500,-0.717491866611,0,ab216663-dcc2-3a24-b1ee-2c3e550e06c9
1467313800,-0.732314879122,0,ab216663-dcc2-3a24-b1ee-2c3e550e06c9
1467314100,-0.746961427198,0,ab216663-dcc2-3a24-b1ee-2c3e550e06c9
